,cars.car_name,cars.make,cars.model,cars.year,cars.distance,score,score.dist,X,cars.price_daily,cars.car_photo,cars.price_weekly,cars.dedicated_parking,cars.price_hourly,cars.longitude,cars.latitude,cars.timezone,cars.carkit_enabled,cars.car_id,distance.factor,zero_sixty_norm,is_performance,is_tuner,is_exotic,is_coupe,is_convertible,is_hatchback,is_awd,is_rwd
48,2008bmw128i,bmw,1-series,2008,0.414609913,0.471304348,0.377043478,51,90,https://www.getaround.com/images_server/blob/AMIfv95uU7zYkAbA02p9VVdn1EN9CLzyJEPZieMlYWs_4ujJod0bNVBXZodzPJ23FDtd38aUCRXSAiU6Sc-QLJLFb_ZK9Kg29khw-kq8_Ub8kYscUNcJqKnQ1SXnU4ABk0s8KIzDIHODLW9kLLALaVHXCfVWzuSY8Q,540,FALSE,9,-122.4363169,37.7713635,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.291304348,0.04,0,0,0.06,0,0,0,0.08
49,smoothlove,bmw,1-series,2011,1.179937318,0.471304348,0.282782609,240,110,https://www.getaround.com/images_server/blob/AMIfv97yApwQhq0vm5Pgfyoem4ZEALCJ9d53248y2f1IDcFA8wR2CGsbKplPTA06MYmNDuWZYjlBkiXHGpsJO2P3sJA_AFmelv2bKEM6Ybb35E4CNJBhqqdhYQSbqa50nVEj826kby4UbldGVAElIGDi-d0LBgXLXA,660,TRUE,11,-122.4305332,37.785134,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.291304348,0.04,0,0,0.06,0,0,0,0.08
50,WhiteMercedes,mercedes-benz,e-class,2012,2.135142404,0.471304348,0.188521739,682,100,https://www.getaround.com/images_server/blob/AMIfv978gKmX-NKBecOvvcsHB3FJSwTaVlDvl06qPTlMBmtCF-QYgZQRWriXtnYfp5VBa8rpVnbQinns0LlkYjhJbhKa490RN_WqboKeZoYFCypfgtdOlpu5tRlaGZtXF-2LfALR6yWOBWsm0_AJPMVa8BWHh0oQ6w,0,FALSE,10,-122.4054718,37.7773871,America/Los_Angeles,TRUE,1.00004E+14,0.4,0.291304348,0.04,0,0,0.06,0,0,0,0.08
51,alexslk,mercedes-benz,slk-class,2006,2.259728607,0.471304348,0.188521739,770,130,https://www.getaround.com/images_server/blob/AMIfv94jEqeD1kYrCGBiQEFfteAnpymcgibnMnGYbAiwUyUqzsSSDDRjBsJQ0DiP1twy1vaZL_vmJFCaRmrnytqJsc2ipxh9FUj1xXdDKUusHom5LFaTH7qMgXOHm7RjMJVv5YLMi0d6xMSI3oG0MeQVpJrM4gIRpA,780,TRUE,13,-122.4052064,37.7832966,America/Los_Angeles,TRUE,1.00004E+14,0.4,0.291304348,0,0,0,0,0.1,0,0,0.08
52,zozie,bmw,1-series,2011,2.355891609,0.471304348,0.188521739,853,100,https://www.getaround.com/images_server/blob/AMIfv95IZHMotVbKhokG3RVdbB2VAN9EhbMRtitnWA0TwZeEXVd00cqT4SAfFOELFhGxWJvdw8m5IxnMgZejWT9B0e1c-h32OToUqfdxwe4jIZPqTBAVkrWeEbWyQtTDLL5tIkbLh6xp2d2viUWy6NQbG9VOdi67_w,600,FALSE,10,-122.415832,37.745838,America/Los_Angeles,TRUE,1.00004E+14,0.4,0.291304348,0.04,0,0,0.06,0,0,0,0.08
53,krieger,bmw,1-series,2009,2.593067953,0.471304348,0.188521739,990,95,https://www.getaround.com/images_server/blob/AMIfv94oU6cehvvZggNNyg1pQ5Q4O6dCFPvfPk1idQuGHqr6cUJkdyiRQrU6mNArBhv-ZaKZuCFRO9nULw2fdv7KzUXmz7gynJ3FeegZk9LP8E9TrTtgLnQb1Kt7EEThtuWdIsCeG4eTa4B9QIBa3ru3L0YymLgUlA,570,TRUE,9.5,-122.399353,37.7846952,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.291304348,0.04,0,0,0.06,0,0,0,0.08
54,sanchit,mercedes-benz,slk-class,2006,9.414264124,0.471304348,0.09426087,1268,100,https://www.getaround.com/images_server/blob/AMIfv94UV1B0DryUmDpliTOl2T_9RupcJiE4cYiRO6iQlzZVglFl_zR_ohRZ13h23o46QIqhXSGhGQQnTisMP_yKnHbBf-eAC5uXmU7Pjub8YBK1F398L5dXgUlQtxJzkNYqY2JZQpEPCdtqO7mt8rVTNSJcG-BtrQ,600,TRUE,10,-122.2760064,37.802556,America/Los_Angeles,TRUE,1.00006E+14,0.2,0.291304348,0,0,0,0,0.1,0,0,0.08
55,GAEL,bmw,3-series,2007,0.391980425,0.466956522,0.373565217,44,190,https://www.getaround.com/images_server/blob/AMIfv96sNRns0tuZLmhOjMgqYGjefmsoZ43JXbJdw7FjPvxXVtZJ5I2hilYU8YfnQWuDWDEL0Q0l_AN1ZEXCQ3Bv0_Z3ytjK-oVeSoC5Z6CgnKreQeBY22T1xz_g46AnjFa571us8PjDAcivPXDB2Wz6uIWjL2A5vA,1140,TRUE,19,-122.4509788,37.7726102,America/Los_Angeles,TRUE,1.00004E+14,0.8,0.286956522,0.04,0,0,0.06,0,0,0,0.08
56,GraysonBMW,bmw,3-series,2009,0.727671696,0.466956522,0.373565217,105,82.5,https://www.getaround.com/images_server/blob/AMIfv95LpVsbgttxLngSu37T3OZto0fe8H6Mjj96ZZ9DLIWrNUSi7M051HGsJCRYiy-xaSb-48wZlTTCADU6jHv3jOoEI1sNcfs-JgEdfL81J8XTGvQaR-WK_wR9q5nkt4wL0vp6I4Gk0Vr2EdBT_ZvQebSMNK9xaw,0,FALSE,8.25,-122.4543568,37.7652043,America/Los_Angeles,TRUE,1.00005E+14,0.8,0.286956522,0.04,0,0,0.06,0,0,0,0.08
57,2008BMW,bmw,3-series,2008,1.029253957,0.466956522,0.280173913,199,90,https://www.getaround.com/images_server/blob/AMIfv94Q3cWJr6eIlGfmRhnTZeVnoqFSxKktxT2NtKJtyz6tQL3L2I0Zw6Hj5obgCd5bkcI3iJioKWM86VIp3YhmvV8PwgRAi7aI8OFpQT-wO4Yy0soRFxGuEWAZmG5QejjIIqymXu9WeF2VXBZaQ0IsTzrkJOHcxw,0,TRUE,9,-122.457441,37.782068,America/Los_Angeles,TRUE,1.00004E+14,0.6,0.286956522,0.04,0,0,0.06,0,0,0,0.08
58,Sunhawk,bmw,3-series,2007,1.564342631,0.466956522,0.280173913,393,100,https://www.getaround.com/images_server/blob/AMIfv94BBU61EMPu7fAFJN1Ki2Cx9t_25sSqfzJVDZ_CS-YVxErcGZtve9LAq_I7H5zgbN3AjQT6CYQGuT4pFeotw_2kQa7SEKzJMFgt6EbbUQKcJXctCQTFhDajfaVW5XRn-9r5hy-JNN8DGH7qRV9gyEOaqaQO2Q,600,FALSE,10,-122.432945,37.750804,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.286956522,0.04,0,0,0.06,0,0,0,0.08
59,Summeroffun,bmw,3-series,2011,1.67432646,0.466956522,0.280173913,440,105,https://www.getaround.com/images_server/blob/AMIfv955qunABLlZyAwM2ZIupyEFXDO82nUScN-rTgypbpT3Ft2mGAiFS7r-tLKRJO6xsQ41A8AzUXvjwjR9gq85RvjSx2A-DADVTCkedtduhFESA0LgU-ncqx7S-b9FbD3l2OSMS5g5NuvXG3LDecy7UlrJj_jdDg,0,FALSE,10.5,-122.4236657,37.7535197,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.286956522,0.04,0,0,0.06,0,0,0,0.08
60,epic,bmw,3-series,2008,1.789670081,0.466956522,0.280173913,493,90,https://www.getaround.com/images_server/blob/AMIfv95RJwYDE3Jm1fK1u1UYylyq5JFi6CZX09dYInIgnoYygWFl1UsW8Yq10TxaxR9hENUVNv_QJ7EHVXdCZ48pTgmOBdDrtOyMpMOY3d1WRnnurPbPCWqoWu3k5OL6GyBBIjLT5IjT8uKjLxTPJcRWvhWDT9Tt_g,540,TRUE,9,-122.412238,37.7783901,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.286956522,0.04,0,0,0.06,0,0,0,0.08
61,BMW328xiCoupeSF,bmw,3-series,2011,1.850607677,0.466956522,0.280173913,525,95,https://www.getaround.com/images_server/blob/AMIfv949Ux0E552InZkdPzzcW9yPTV3VvcdnF6nFPxTz0QsHdZAx96zrTytviPFV7YDoqPJMdFKm_x5RB6F-SwJinCCd6thEKQHBk8hS3xeBYjAge4H9BZWd5y7MAsLf_uEu2SjOB97L3AgM0JBW2Zpk61d96Rrp-w,570,TRUE,9.5,-122.4110291,37.7782162,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.286956522,0.04,0,0,0.06,0,0,0,0.08
62,monaco,bmw,3-series,2009,2.241612735,0.466956522,0.186782609,755,100,https://www.getaround.com/images_server/blob/AMIfv94cjfAssEp70DvstuSDtXODCxRdD5XVgmd3JIodsTWUdcrGEs2qsqtdTgBnIZvss4TSWrsNF4kacJ8qPBxCkDnlhCQCKeCcathT6ZEP-xzlpf2_xY8vi9VN4_G7uPzIJwoqj8xyP68ykhrIU28kCCoderUDXA,600,FALSE,10,-122.4198172,37.797985,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.286956522,0.04,0,0,0.06,0,0,0,0.08
63,russianhillbmw,bmw,3-series,2011,2.248912705,0.466956522,0.186782609,758,100,https://www.getaround.com/images_server/blob/AMIfv96fX0Rkk1oZzmwx7q4mYnyWwkFoF_lJqoPWkH3wQIB4LB26GKs1eD8LCOpDmljoTVS0945z3u_i5ozwZ-BytSZkO2oDEtTyO4VvPdTgk29ha0u83lzMnjgWXWMwTJeAed-hbabCmu7yzHL2xJi7m8pyHiFSzg,600,FALSE,10,-122.421012,37.798771,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.286956522,0.04,0,0,0.06,0,0,0,0.08
64,SportyBeemer,bmw,3-series,2010,2.342986831,0.466956522,0.186782609,847,130,https://www.getaround.com/images_server/blob/AMIfv95f9jbIY94euDGZt8gb5PDqQHu_MeZLlFwkcd1v-OiW7kxpwdrGhZxSFsd71LYBiyKD6aiJIt-4ZN3CgGkD_DswlTmE-gZ7g5Azay0vz4qjgM0Ox8o1NpwqmmJ3lzlgfzEpo_UMNJTYT8bWC8GLi-EcuM6-pA,780,TRUE,13,-122.4851056,37.7811075,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.286956522,0.04,0,0,0.06,0,0,0,0.08
65,natashasBMW,bmw,3-series,2011,2.381852477,0.466956522,0.186782609,870,95,https://www.getaround.com/images_server/blob/AMIfv972VvQGLUl1p91YtAqmxl77WI6QmCc_gMG47usalH2e1F8yEjO3Nj_yu7xfqJNOtM7WMvyxlGzKoVcbqKhG_cUM6l0WYm9pVHFk1s549m3SZUXpFgn0TiTwGzsAsfgNr45cMYNpyjmJu--1wCQF9rmVd_m-aA,570,TRUE,9.5,-122.4068379,37.7898844,America/Los_Angeles,TRUE,1.00004E+14,0.4,0.286956522,0.04,0,0,0.06,0,0,0,0.08
66,britc,bmw,3-series,2009,2.538908378,0.466956522,0.186782609,955,160,https://www.getaround.com/images_server/blob/AMIfv97QkVDIdiUY5x2ncV0WC9VEzR6Yl7jIfZFRKpkzLfMp2eZY0EJ0t5wnvCSKqSJV43NtqI6S9ttNZ5qe2A6X9HRaR1mBo_t9NsVqkKn9fvJo7aubXR7TUWALxk6HlOgtUswdH8gmX6pAC0UGPVYiHNJSnrbhbw,0,TRUE,16,-122.401636,37.7870166,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.286956522,0.04,0,0,0.06,0,0,0,0.08
67,estelle,bmw,3-series,2007,2.584154313,0.466956522,0.186782609,982,200,https://www.getaround.com/images_server/blob/AMIfv97Pg_lkWYt37p8Bgek_Okm19bylhx_qioZuUGeHFj93dFa4l_dtoPyMVICRDwVKe0YwkMMgGOpf0xqzX549vq3JurOXjKUIBzEeK8JA6QJFEBvVnfRgLyTdV-lEjNdLp_HlTQj55xDvjnx2-6JrAQSiTI2PCQ,1200,TRUE,20,-122.3994667,37.7845657,America/Los_Angeles,TRUE,1.00004E+14,0.4,0.286956522,0.04,0,0,0.06,0,0,0,0.08
68,Bmwtopsdown,bmw,3-series,2008,2.632357795,0.466956522,0.186782609,1013,160,https://www.getaround.com/images_server/blob/AMIfv95ur6S4umXJGrKldhxtDU1kyuGgyYGZXXQU-Lqs8XDRZITdpMwjPCCZ3r0T3D4TY4w6FqGeppyG3aErlpaSBZlJEW95DA4gnvgXCGcdLtc1eY2--E7XnlVYiW6YjafhT5gDmidQrQJeFE1EYoEffmao81g1YQ,960,TRUE,16,-122.4099185,37.7987322,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.286956522,0.04,0,0,0.06,0,0,0,0.08
69,gisele,bmw,3-series,2009,2.744770839,0.466956522,0.186782609,1055,90,https://www.getaround.com/images_server/blob/AMIfv94cbjEU0cv-OlMD_17FygWa2rFmIjqLThLPQa8KoidSrdiwtnpSJfq4-9Ib0XVBD0byMXzpaNGsdIcV-vyDqZZ2DV_CkQILdpt_wL0-6AeMh1Myb1uBHphOi4HC_4QH-kOcyR5qXcfeanSwnXMTe1ogSf_N0w,0,TRUE,9,-122.4228268,37.7356656,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.286956522,0.04,0,0,0.06,0,0,0,0.08
70,SkyBMW,bmw,3-series,2011,3.039051469,0.466956522,0.186782609,1140,120,https://www.getaround.com/images_server/blob/AMIfv96kN9-5wqC6pva-1JBH0f0rWlOxHEuxfATVlP95jP_JCKaToFFHHiF0gd9tTeH0dPPpXEUAspfWZkL4EWCF3kZDRKsiN8xDbeRKuWy7lRghKksji2ClrAL1rGWR2a74R9bQnANlm19kyt6rIVnLNXKBSwSHJw,720,TRUE,12,-122.4099564,37.8065654,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.286956522,0.04,0,0,0.06,0,0,0,0.08
71,SOMA-BMW-328i,bmw,3-series,2011,3.052460856,0.466956522,0.186782609,1142,100,https://www.getaround.com/images_server/blob/AMIfv96FjVnkvVXDkMqvtS35NkRAiSHtYP6disdBhpsEGQJ0iJ0QLcqjELpKnG0GrnevzdqPpdOC3BC4XAsAWO8q38R9u_NBjttcTp4zwfv3KQlKBda-Rpd_NmhnoVSEjN9pPEYfvxEZaUJ0XMyPb6GoVwuaFtyPkQ,600,TRUE,10,-122.3917907,37.787683,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.286956522,0.04,0,0,0.06,0,0,0,0.08
72,johns328,bmw,3-series,2011,4.391910253,0.466956522,0.186782609,1250,95,https://www.getaround.com/images_server/blob/AMIfv97aF_NuV5u54QTSpMs7VqIEPQcYm7kWY9WJ25bQo92eDbHxoyZKbaoWIobHBY6LfIhY3rqHawWmM1sGNHliZBMfM_fJIYniYN1zbquIQ4-NotWZhOeAir35pkoBk8wwTXpKKXeb6s8cehW7uzja-b5jjIhF3w,570,TRUE,9.5,-122.4043661,37.7163896,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.286956522,0.04,0,0,0.06,0,0,0,0.08
73,berkeleybmw,bmw,3-series,2009,12.23828139,0.466956522,0.093391304,1408,120,https://www.getaround.com/images_server/blob/AMIfv94flsNyLSWWbCP51E47ixwa5ghOQ1cPFZl1QGGgXBWhxEfdnffilOd3O2nxt9sl4Kx5TOWCtJyMRyWzp98duWV1dB1BuoS4WDE6k_oHAcDoZhSAnf-QTCd8NF1341lAbTL_ocSzDZMwTE4Jb8rohXAZVurPOw,720,FALSE,12,-122.2525941,37.8640184,America/Los_Angeles,TRUE,1.00006E+14,0.2,0.286956522,0.04,0,0,0.06,0,0,0,0.08
74,Click350,mercedes-benz,clk-class,2008,1.195796973,0.45826087,0.274956522,254,75,https://www.getaround.com/images_server/blob/AMIfv94zKxfqXSBTBIKuKhvtG5iCxMYHesQ2xTpf5whSTCNx9NoasXo5vB7ryXkmAGIgeB9LXqPp4hcrOxoB3uOxuFiqriW2LbR7Er88NnaXx1h8bPXh7W0ciD55wOeotWuQklpX5z2AAgEphOFHfjDCJ21BFhGHow,450,FALSE,7.5,-122.423762,37.7785137,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.27826087,0.04,0,0,0.06,0,0,0,0.08
75,DeiterBMW,bmw,3-series,2013,0.396087573,0.450434783,0.360347826,47,70,https://www.getaround.com/images_server/blob/AMIfv97_9y9Wz_jQtBvN-Dz5rtiKssK7BqN6YxLKp5JxG9ZBbFpTWhPzZo-tYPESyVWVMbark_EMJem0UD0vDxFjNMP53DzNh2jA0qp-PehzrM2PaDQPRfERHH-uTkZrH1eswlKc6QWFxa1gUM2RDGyGo0voFOFEjQ,420,FALSE,7,-122.4483272,37.7671844,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.330434783,0.04,0,0,0,0,0,0,0.08
76,beaming,bmw,3-series,2013,1.725721099,0.450434783,0.27026087,465,160,https://www.getaround.com/images_server/blob/AMIfv96Prvm88zGM6ZlVxWwhEI1ZNvp2Gy-x2JnQPcN7wJmnr87o7TDoY-iQiGNHszl4IWNTUtzvlU4av-zN73nv65lfMeIyFPDaHMmEQmiwv_CCyCjUgfth7d9pCEPiE1aM6b8jsjWvhFyTTzDntDwUNhYGXawuIQ,0,FALSE,16,-122.4251979,37.7918472,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.330434783,0.04,0,0,0,0,0,0,0.08
77,TheBella,bmw,3-series,2013,2.290098579,0.450434783,0.180173913,819,110,https://www.getaround.com/images_server/blob/AMIfv974cJCXWVzS-xkP7xUA1P3wN3nrgEYxQKmHD1WZUv8N7zpYevzZ1wOevVodOvphOsRWmHlR2psah3GdpJP7sMp3TOAfBbAH081CA8iJmDoZsJa2ac8HzdsMLXtOpxSOY6GjSY4DIKQVWpFZlqg0E0okbc3h5Q,660,TRUE,11,-122.4255939,37.8015318,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.330434783,0.04,0,0,0,0,0,0,0.08
78,328iMSport,bmw,3-series,2013,2.993146229,0.450434783,0.180173913,1126,110,https://www.getaround.com/images_server/blob/AMIfv966qmBfbCaCEAE8GAHnDS8CVPEXq099qmisRRLfFaVwZF7g-q2p6vacG9EbOXuw99mqUNX4CZn1Zbx5cp7eBruzqNp_GU5YjFVwxO2zlISnb1-Y4ebR3EE4rdKyWjBMHeMSO6UYYLIarikaDOBdSg-aax-7jw,660,TRUE,11,-122.3949068,37.7911257,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.330434783,0.04,0,0,0,0,0,0,0.08
79,bmw128i,bmw,1-series,2010,1.336036824,0.431304348,0.258782609,310,110,https://www.getaround.com/images_server/blob/AMIfv94zsAeF4UTs4PEge9tneCMBgFXEEJq5hP6VYO3h3o8lH_sh3jAwxF16RdWM8j7iAKpz5s7UNwohdTb627yOKxSxbCuTLZCQVNaTY2qqBI3CTksEbtWOoRbxqgJPRygTgRYXGkEIVXoouOSZns_Vx1LZ6F21Kw,660,FALSE,11,-122.441338,37.790944,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.291304348,0,0,0,0.06,0,0,0,0.08
80,335XI,bmw,3-series,2012,1.649929292,0.428695652,0.257217391,430,107.5,https://www.getaround.com/images_server/blob/AMIfv94WGDOwC6l8OjMFWoDwfPWJgLqvk_ZBlnEZwcawgqmQrh_AtIGZKc6P1q_wjYA_uyZ_wRY-9-fAgmMZK2tt86LlMZ2c5gaI2keZdIfeePqNUwQAejh6zRzBe4eSNDbvMpoG3se8zeeUkTJ5ejiLEUuON1UFxA,0,TRUE,10.75,-122.4202904,37.7568264,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.308695652,0.04,0,0,0,0,0,0,0.08
81,BlackBMW535i,bmw,5-series,2011,2.166000729,0.428695652,0.171478261,695,90,https://www.getaround.com/images_server/blob/AMIfv97VuPmC_NvzZXRw6UhQNIkzhSOrO7wl85OKIGS2tFv_Nffr-XK5gxrDUQic4Nc4MP2m9dZwTkiKxtfhNQcu0pQCGKYWThC9FC4H70G40wtI5zsIwXxVkNs7wgIUH8yZo-ZfsMsLfQh_2Lj_wxetKF66Gw4OTQ,0,FALSE,9,-122.4048597,37.7772228,America/Los_Angeles,TRUE,1.00004E+14,0.4,0.308695652,0.04,0,0,0,0,0,0,0.08
82,BlackConvertibleBMW,bmw,3-series,2012,2.409990882,0.428695652,0.171478261,900,140,https://www.getaround.com/images_server/blob/AMIfv97bPgz0O2nEb1lfuuA_hROAOmlbWeFbKTLyX6UQlBVrO4RJPQjva93AzRkGFgjLaPzDcmhJrCDQVyyHrlzrFnpuVEuWoWBdVthSvF0-EZcH0_SJnGrHuASD3WeZd_2X1DM4P8oe1N-sIiX2AX7VGHvP5z6uXg,0,TRUE,14,-122.4064945,37.7902188,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.308695652,0.04,0,0,0,0,0,0,0.08
83,DonPanamera,porsche,panamera,2014,3.023064295,0.415652174,0.16626087,1134,210,https://www.getaround.com/images_server/blob/AMIfv95umoI3fo4vXrelezxGLM86KejSWq1USEu7liB6ooKyL8Hib_NIgdO-YTvCEbnlrpnex8a667G61Hk0IL9DHtNXXPjRh6aS77RPPnwap2WDU9Iix43VuN3jFLNxonowyouTnXNYn0wbCSv-MSeHwaS_10q8Ng,1260,TRUE,21,-122.3920816,37.787092,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.295652174,0.04,0,0,0,0,0,0,0.08
84,DoctorX,bmw,x1,2014,0.954304752,0.406956522,0.325565217,173,150,https://www.getaround.com/images_server/blob/AMIfv94IXulmYNUC8HG7b9jFU6usClL_10oT7M0bFFemc_ksnS4yNZujfaRMlXIfOUN_ZmSC54E6VhFFyqFZAUAhSornMNt4k14SDZGxrOa9z-P7ffyblR6wZB2AYlxmyPLyGwBihqaTdZEk8yfvt-cFXCTFAk2zGw,900,TRUE,15,-122.4272363,37.7758798,America/Los_Angeles,TRUE,1.00006E+14,0.8,0.286956522,0.04,0,0,0,0,0,0,0.08
85,MercedesGLK,mercedes-benz,glk-class,2011,2.564184126,0.393913043,0.157565217,973,130,https://www.getaround.com/images_server/blob/AMIfv949Jnn8AdRmXQ0eCZyDeqHc3tWTfw1l4C_zN1vUsThtbQbVtt4mlfOCt9vRGKcxkNZ0o8RppKvYzV3HHj6tv4UMxVHgb45uoYgM9UcPAkx_syVQzELMI61gu23CKvRrsgwV7Lsh35damMfH9mOGktpNMxrkZg,0,TRUE,13,-122.4047029,37.7921426,America/Los_Angeles,TRUE,1.00004E+14,0.4,0.273913043,0.04,0,0,0,0,0,0,0.08
86,TigreTheFierce,porsche,macan,2015,1.233107295,0.390434783,0.23426087,284,350,https://www.getaround.com/images_server/blob/AMIfv94ZjcQtyXCsi6lXTnaNLpFACmb-t6IyC5OuXM54fSRdu8L7W3IhWZcbdsmGzTUeHT9fD26X335mZJow0rzv_SKEoHWCgY4-xCsXZ6_zsQRdUKngN1fi63GXXsVPb8Y1X1Z17_Kdub8-alg3vC95hwylJokZ4A,2100,TRUE,35,-122.422812,37.778097,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.330434783,0.04,0,0,0,0,0,0.02,0
87,denglide,bmw,x4,2015,2.039291896,0.390434783,0.156173913,635,140,https://www.getaround.com/images_server/blob/AMIfv97mJpm5Lz-iWEuuIlxapLFwtv18QMnkNuv0FWWYpbM-4InF90hj34pTD81upoHy5lhWBkzP9JE0eU0K1UnegGyY46rZh_f5VI45Je2kKBymd0AMff4UXYP1pmjTdLGdZIYHddEabG-JQTbkQwN-72Qf3xfm-g,840,TRUE,14,-122.425103,37.797216,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.330434783,0.04,0,0,0,0,0,0.02,0
88,MercedesConvertible,mercedes-benz,clk-class,2005,9.513722675,0.388695652,0.07773913,1270,120,https://www.getaround.com/images_server/blob/AMIfv97IYJGyHFf1xLmQlSrqy_rL1SvAsYs022CJqGGgInW_lXZKJ77KLmZDCod9L5zhXDI_Gjghsohkny4diy7twfXddq5dpWLPsSoaLkZ13U-tbR6K_uHz_CZfLaEqiBbz0P5XsdohaZRgnb6xXyi6cKY8rS6Glg,720,TRUE,12,-122.278923,37.815928,America/Los_Angeles,TRUE,1.00004E+14,0.2,0.208695652,0,0,0,0,0.1,0,0,0.08
89,princed,bmw,4-series-gran-coupe,2016,1.553557949,0.388695652,0.233217391,388,180,https://www.getaround.com/images_server/blob/AMIfv96zdA8kagRxufSngdMahrj1CWT6kRKnt_dtFPdJDlrojNOEULFQNIsI63FejXFdGENK54bv6LhOQ1TMfiI-XSGgvdbrB_-XstNxAs6FY-Q8YgCPgsEoNS4dJr9edR86wS_V8-E42hgp3vVSFvHqonQ57v8Pbg,1080,TRUE,18,-122.4198914,37.7837768,America/Los_Angeles,TRUE,1.00006E+14,0.6,0.308695652,0,0,0,0,0,0,0,0.08
90,MBZC250,mercedes-benz,c-class,2013,2.057586088,0.387826087,0.155130435,650,150,https://www.getaround.com/images_server/blob/AMIfv96dArkR3qUdYY16scqpOtKD5CEax97A01nVhIc1YQqHzKbLV6Sk5ga-lOq95KiOQG65mgXCPOLj1saM7whFrRQ23rWvvy2EzJCOgyav4ieXcFhrAbLgEBeElNoxC6hUAecY5_85RQm4cmihRY3uIAgLr6I13w,0,TRUE,15,-122.4110178,37.7862505,America/Los_Angeles,TRUE,1.00004E+14,0.4,0.247826087,0,0,0,0.06,0,0,0,0.08
91,JsquareJeff,lexus,rc-200t,2016,3.44754095,0.379130435,0.151652174,1190,150,https://www.getaround.com/images_server/blob/AMIfv96d7i4nNXLNH0xHiMBz8lWTVV3gopVkzpB0uU5-Mllu-sX-3gbOmqxPV2XFjDxEhKVhTPEC9qdsD8qjKF_FaOdV82yIfkWKb8boIQRL7HteOUqMkIVftxqjAjGkVjfGgyddyIEVNL-rI7VGC5kL6fN_ToeK5w,900,FALSE,15,-122.4829566,37.732548,America/Los_Angeles,TRUE,1.00006E+14,0.4,0.239130435,0,0,0,0.06,0,0,0,0.08
92,Swede_Speed,volvo,s60,2014,2.657095446,0.377391304,0.150956522,1022,95,https://www.getaround.com/images_server/blob/AMIfv94z9dHPWvuEllQqaXbhYaUeI1r4vNSMpu205BhXOl62jPf571L28Qw87SrwGOY2eO70MyXs4Q2XEK2cUObbSMCzNMswDlcKTITmwZouKdSzk7grSH1ycChhS_xO61097OB2d8GNocAh15VT0KZ7cj5TUoPddw,570,TRUE,9.5,-122.4141968,37.8021701,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.317391304,0.04,0,0,0,0,0,0.02,0
93,bmw02,bmw,5-series,2015,1.984532089,0.371304348,0.222782609,598,110,https://www.getaround.com/images_server/blob/AMIfv973PQKXRdiWdCUHRWHXRR2Lr_VMLxTrZ4siJG_1S4GCISzwmpRpvKGgWVYIekyHFLKmrbHJLVu3VFKkGvFCQiYgc4CO4kvzEVT8TnA-JAcd2XBnLLKEygCYqIRk8ZJbysQF3T5H9WoCyRuFx1Ou7s3KhBaXWA,660,TRUE,11,-122.479496,37.777425,America/Los_Angeles,TRUE,1.00005E+14,0.6,0.291304348,0,0,0,0,0,0,0,0.08
94,blueaudia5,audi,a5,2014,2.90546147,0.371304348,0.148521739,1103,150,https://www.getaround.com/images_server/blob/AMIfv946RwkrbcdQq8N3ZRiOta7qxYsvTEoTiqabCGTYYZdovB11Rpqhr1r6fkI-1r3w3iKLS7RuYP9v-cSY1rKEenngz7dsKqzKQy9OQdKRLLnaszPf77YEmBCiHKbeIX7D4E1FifjQjE3yrYlK7ZcZ41cs6ZBP2Q,900,TRUE,15,-122.3938675,37.7860003,America/Los_Angeles,TRUE,1.00005E+14,0.4,0.291304348,0,0,0,0.06,0,0,0.02,0
